postal_code,Judet,localitate,Tip Artera,Denumire,Zona de livrare,Livrare sambata
31215,Bucuresti,Bucuresti,Strada,"Minulescu Ion, poet nr. 1-T",0,DA
31216,Bucuresti,Bucuresti,Strada,"Minulescu Ion, poet nr. 2-T",0,DA
31217,Bucuresti,Bucuresti,Intrare,Scorteni,0,DA
31221,Bucuresti,Bucuresti,Strada,Morilor nr. 1-79,0,DA
31222,Bucuresti,Bucuresti,Strada,Morilor nr. 81-125,0,DA
31223,Bucuresti,Bucuresti,Strada,Morilor nr. 127-T,0,DA
31224,Bucuresti,Bucuresti,Strada,Morilor nr. 2-68,0,DA
31225,Bucuresti,Bucuresti,Strada,Morilor nr. 70-98,0,DA
31226,Bucuresti,Bucuresti,Strada,Morilor nr. 100-T,0,DA
31227,Bucuresti,Bucuresti,Strada,Mugur Mugurel,0,DA
31228,Bucuresti,Bucuresti,Strada,Bucura Dumbrava,0,DA
31229,Bucuresti,Bucuresti,Strada,Micsunele,0,DA
31231,Bucuresti,Bucuresti,Strada,Octavian nr. 1-T,0,DA
31232,Bucuresti,Bucuresti,Strada,Octavian nr. 2-T,0,DA
31233,Bucuresti,Bucuresti,Strada,Doamna Chiajna nr. 1-T,0,DA
31234,Bucuresti,Bucuresti,Strada,Doamna Chiajna nr. 2-T,0,DA
31235,Bucuresti,Bucuresti,Strada,Miraslau,0,DA
31236,Bucuresti,Bucuresti,Strada,Voiculescu Vasile,0,DA
31241,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 1-7,0,DA
31242,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 9-11,0,DA
31243,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 13-15,0,DA
31244,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 17-19,0,DA
31245,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 21-T,0,DA
31246,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 2-4,0,DA
31247,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 6-20,0,DA
31248,Bucuresti,Bucuresti,Strada,Vlaicu Voda nr. 22-T,0,DA
31249,Bucuresti,Bucuresti,Intrare,Vlaicu Voda,0,DA
31251,Bucuresti,Bucuresti,Strada,Rarau nr. 1-T,0,DA
31252,Bucuresti,Bucuresti,Strada,Rarau nr. 2-T,0,DA
31253,Bucuresti,Bucuresti,Strada,Brânduselor nr. 1-5,0,DA
31254,Bucuresti,Bucuresti,Strada,Brânduselor nr. 7-11,0,DA
31255,Bucuresti,Bucuresti,Strada,Brânduselor nr. 13-T,0,DA
31256,Bucuresti,Bucuresti,Strada,Brânduselor nr. 2-10,0,DA
31257,Bucuresti,Bucuresti,Strada,Brânduselor nr. 12-T,0,DA
31258,Bucuresti,Bucuresti,Strada,Regenerarii,0,DA
31261,Bucuresti,Bucuresti,Strada,Zizin nr. 1-5,0,DA
31262,Bucuresti,Bucuresti,Strada,Zizin nr. 7-T,0,DA
31263,Bucuresti,Bucuresti,Strada,Zizin nr. 2-14,0,DA
31264,Bucuresti,Bucuresti,Strada,Zizin nr. 16-T,0,DA
31265,Bucuresti,Bucuresti,Intrare,Ausel,0,DA
31266,Bucuresti,Bucuresti,Strada,Liesti,0,DA
31267,Bucuresti,Bucuresti,Intrare,Vapaii,0,DA
31271,Bucuresti,Bucuresti,Strada,Banul Udrea nr. 1-7,0,DA
31272,Bucuresti,Bucuresti,Strada,Banul Udrea nr. 9-T,0,DA
31273,Bucuresti,Bucuresti,Strada,Banul Udrea nr. 2-6,0,DA
31274,Bucuresti,Bucuresti,Strada,Banul Udrea nr. 8-T,0,DA
31275,Bucuresti,Bucuresti,Intrare,Banul Udrea,0,DA
31276,Bucuresti,Bucuresti,Alee,Banul Udrea nr. 1-5,0,DA
31277,Bucuresti,Bucuresti,Alee,Banul Udrea nr. 7-T,0,DA
31278,Bucuresti,Bucuresti,Alee,Banul Udrea nr. 2-8,0,DA
31279,Bucuresti,Bucuresti,Alee,Banul Udrea nr. 10-T,0,DA
31281,Bucuresti,Bucuresti,Cale,Vitan nr. 1-43,0,DA
31282,Bucuresti,Bucuresti,Cale,Vitan nr. 45-113,0,DA
31283,Bucuresti,Bucuresti,Cale,Vitan nr. 115-119,0,DA
31284,Bucuresti,Bucuresti,Cale,Vitan nr. 121-135,0,DA
31285,Bucuresti,Bucuresti,Cale,Vitan nr. 137-197,0,DA
31286,Bucuresti,Bucuresti,Cale,Vitan nr. 199-201,0,DA
31287,Bucuresti,Bucuresti,Cale,Vitan nr. 203-205,0,DA
31288,Bucuresti,Bucuresti,Cale,Vitan nr. 207-211,0,DA
31289,Bucuresti,Bucuresti,Cale,Vitan nr. 213-217,0,DA
31291,Bucuresti,Bucuresti,Cale,Vitan nr. 219-221,0,DA
31292,Bucuresti,Bucuresti,Cale,Vitan nr. 223-225,0,DA
31293,Bucuresti,Bucuresti,Cale,Vitan nr. 227-231,0,DA
31294,Bucuresti,Bucuresti,Cale,Vitan nr. 233-235,0,DA
31295,Bucuresti,Bucuresti,Cale,Vitan nr. 237-T,0,DA
31296,Bucuresti,Bucuresti,Cale,Vitan nr. 2-12,0,DA
31297,Bucuresti,Bucuresti,Cale,Vitan nr. 14-100,0,DA
31298,Bucuresti,Bucuresti,Cale,Vitan nr. 102-106,0,DA
31299,Bucuresti,Bucuresti,Cale,Vitan nr. 108-124,0,DA
31301,Bucuresti,Bucuresti,Cale,Vitan nr. 126-T,0,DA
31302,Bucuresti,Bucuresti,Strada,Vlad Judetu nr. 1-49,0,DA
31303,Bucuresti,Bucuresti,Strada,Vlad Judetu nr. 51-T,0,DA
31304,Bucuresti,Bucuresti,Strada,Vlad Judetu nr. 2-6,0,DA
31305,Bucuresti,Bucuresti,Strada,Vlad Judetu nr. 8-56,0,DA
31306,Bucuresti,Bucuresti,Strada,Vlad Judetu nr. 58-T,0,DA
31311,Bucuresti,Bucuresti,Intrare,Cimbrului,0,DA
31312,Bucuresti,Bucuresti,Intrare,Dafinului,0,DA
31313,Bucuresti,Bucuresti,Intrare,Daltei,0,DA
31314,Bucuresti,Bucuresti,Intrare,Dinamului,0,DA
31315,Bucuresti,Bucuresti,Intrare,Metalului,0,DA
31316,Bucuresti,Bucuresti,Intrare,Volanului,0,DA
31317,Bucuresti,Bucuresti,Intrare,Hornului,0,DA
31318,Bucuresti,Bucuresti,Intrare,Mos Petre,0,DA
31321,Bucuresti,Bucuresti,Strada,Laborator nr. 1-69,0,DA
31322,Bucuresti,Bucuresti,Strada,Laborator nr. 71-123,0,DA
31323,Bucuresti,Bucuresti,Strada,Laborator nr. 125-131,0,DA
31324,Bucuresti,Bucuresti,Strada,Laborator nr. 133-139,0,DA
31325,Bucuresti,Bucuresti,Strada,Laborator nr. 141-145,0,DA
31326,Bucuresti,Bucuresti,Strada,Laborator nr. 147-T,0,DA
31327,Bucuresti,Bucuresti,Strada,Laborator nr. 2-50,0,DA
31328,Bucuresti,Bucuresti,Strada,Laborator nr. 52-100,0,DA
31329,Bucuresti,Bucuresti,Strada,Laborator nr. 102-120,0,DA
31331,Bucuresti,Bucuresti,Strada,Laborator nr. 122-128,0,DA
31332,Bucuresti,Bucuresti,Strada,Laborator nr. 130-132,0,DA
31333,Bucuresti,Bucuresti,Strada,Laborator nr. 134-T,0,DA
31334,Bucuresti,Bucuresti,Intrare,Laborator,0,DA
31401,Bucuresti,Bucuresti,Strada,Levantica nr. 1-49,0,DA
31402,Bucuresti,Bucuresti,Strada,Levantica nr. 51-T,0,DA
31403,Bucuresti,Bucuresti,Strada,Levantica nr. 2-62,0,DA
31404,Bucuresti,Bucuresti,Strada,Levantica nr. 64-T,0,DA
31405,Bucuresti,Bucuresti,Strada,Cercelus nr. 1-47,0,DA
31406,Bucuresti,Bucuresti,Strada,Cercelus nr. 49-T,0,DA
31407,Bucuresti,Bucuresti,Strada,Cercelus nr. 2-48,0,DA
31408,Bucuresti,Bucuresti,Strada,Cercelus nr. 50-T,0,DA
31409,Bucuresti,Bucuresti,Strada,Hârsova,0,DA
31411,Bucuresti,Bucuresti,Strada,Cogâlnic,0,DA
31412,Bucuresti,Bucuresti,Strada,"Botea Aurel, lt. av. nr. 1-3",0,DA
31413,Bucuresti,Bucuresti,Strada,"Botea Aurel, lt. av. nr. 5-T",0,DA
31414,Bucuresti,Bucuresti,Strada,"Botea Aurel, lt. av. nr. 2-4",0,DA
31415,Bucuresti,Bucuresti,Strada,"Botea Aurel, lt. av. nr. 6-T",0,DA
31416,Bucuresti,Bucuresti,Strada,Cositelor,0,DA
31421,Bucuresti,Bucuresti,Strada,Unitatii nr. 1-65,0,DA
31422,Bucuresti,Bucuresti,Strada,Unitatii nr. 67-T,0,DA
31423,Bucuresti,Bucuresti,Strada,Unitatii nr. 2-80,0,DA
31424,Bucuresti,Bucuresti,Strada,Unitatii nr. 82-128,0,DA
31425,Bucuresti,Bucuresti,Strada,Unitatii nr. 130-T,0,DA
31426,Bucuresti,Bucuresti,Strada,Cultul Patriei,0,DA
31427,Bucuresti,Bucuresti,Strada,Vulcan Judetu nr. 1-29,0,DA
31428,Bucuresti,Bucuresti,Strada,Vulcan Judetu nr. 31-T,0,DA
31429,Bucuresti,Bucuresti,Strada,Vulcan Judetu nr. 2-T,0,DA
31431,Bucuresti,Bucuresti,Strada,Baciu Judetu,0,DA
31432,Bucuresti,Bucuresti,Strada,Chitarei,0,DA
31433,Bucuresti,Bucuresti,Strada,Stan Judetu,0,DA
31441,Bucuresti,Bucuresti,Strada,Toneanu Vasile,0,DA
31442,Bucuresti,Bucuresti,Strada,Teodorini Elena,0,DA
31443,Bucuresti,Bucuresti,Strada,Pascal Aristide nr. 1-41,0,DA
31444,Bucuresti,Bucuresti,Strada,Pascal Aristide nr. 43-T,0,DA
31445,Bucuresti,Bucuresti,Strada,Pascal Aristide nr. 2-42,0,DA
31446,Bucuresti,Bucuresti,Strada,Pascal Aristide nr. 44-T,0,DA
31451,Bucuresti,Bucuresti,Strada,Popa Stoica din Farcas nr. 1-35,0,DA
31452,Bucuresti,Bucuresti,Strada,Popa Stoica din Farcas nr. 37-T,0,DA
31453,Bucuresti,Bucuresti,Strada,Popa Stoica din Farcas nr. 2-40,0,DA
31454,Bucuresti,Bucuresti,Strada,Popa Stoica din Farcas nr. 42-T,0,DA
31455,Bucuresti,Bucuresti,Strada,Brailita nr. 1-3,0,DA
31456,Bucuresti,Bucuresti,Strada,Brailita nr. 5-T,0,DA
31457,Bucuresti,Bucuresti,Strada,Brailita nr. 2-T,0,DA
31461,Bucuresti,Bucuresti,Strada,Nottara C. Constantin nr. 1-T,0,DA
31462,Bucuresti,Bucuresti,Strada,Nottara C. Constantin nr. 2-T,0,DA
31463,Bucuresti,Bucuresti,Intrare,Aniversarii,0,DA
31464,Bucuresti,Bucuresti,Strada,Asfintitului,0,DA
31465,Bucuresti,Bucuresti,Intrare,Carbunesti,0,DA
31466,Bucuresti,Bucuresti,Strada,Muzicii,0,DA
31467,Bucuresti,Bucuresti,Strada,Tarpo Vasile,0,DA
31471,Bucuresti,Bucuresti,Strada,Vericescu,0,DA
31472,Bucuresti,Bucuresti,Strada,Alexander von Humboldt,0,DA
31473,Bucuresti,Bucuresti,Strada,Loviste,0,DA
31474,Bucuresti,Bucuresti,Strada,Mortun Ion,0,DA
31475,Bucuresti,Bucuresti,Strada,Breaza nr. 1-T,0,DA
31476,Bucuresti,Bucuresti,Strada,Breaza nr. 2-T,0,DA
31477,Bucuresti,Bucuresti,Strada,Brezeanu Iancu nr. 1-T,0,DA
31478,Bucuresti,Bucuresti,Strada,Brezeanu Iancu nr. 2-T,0,DA
31481,Bucuresti,Bucuresti,Strada,Bârsescu Agatha nr. 1-21,0,DA
31482,Bucuresti,Bucuresti,Strada,Bârsescu Agatha nr. 23-T,0,DA
31483,Bucuresti,Bucuresti,Strada,Bârsescu Agatha nr. 2-14,0,DA
31484,Bucuresti,Bucuresti,Strada,Bârsescu Agatha nr. 16-T,0,DA
31485,Bucuresti,Bucuresti,Strada,Caolinului,0,DA
31491,Bucuresti,Bucuresti,Alee,Blajel nr. 1-T,0,DA
31492,Bucuresti,Bucuresti,Alee,Blajel nr. 2-T,0,DA
31493,Bucuresti,Bucuresti,Intrare,Blajel,0,DA
31494,Bucuresti,Bucuresti,Intrare,Scenei,0,DA
31495,Bucuresti,Bucuresti,Intrare,Trubadurului,0,DA
31496,Bucuresti,Bucuresti,Intrare,Cortinei,0,DA
31501,Bucuresti,Bucuresti,Strada,Nucului nr. 1-T,0,DA
31502,Bucuresti,Bucuresti,Strada,Nucului nr. 2-T,0,DA
31503,Bucuresti,Bucuresti,Intrare,Jaristea,0,DA
31504,Bucuresti,Bucuresti,Intrare,Lobodei,0,DA
31505,Bucuresti,Bucuresti,Intrare,Borceag,0,DA
31506,Bucuresti,Bucuresti,Strada,Clailor,0,DA
31507,Bucuresti,Bucuresti,Intrare,Fumaritei,0,DA
31508,Bucuresti,Bucuresti,Intrare,Coltului,0,DA
31509,Bucuresti,Bucuresti,Intrare,Decorului,0,DA
31511,Bucuresti,Bucuresti,Strada,Gradinarilor nr. 1-T,0,DA
31512,Bucuresti,Bucuresti,Strada,Gradinarilor nr. 2-T,0,DA
31513,Bucuresti,Bucuresti,Intrare,Brichetei,0,DA
31514,Bucuresti,Bucuresti,Strada,Penes Curcanul nr. 1-T,0,DA
31515,Bucuresti,Bucuresti,Strada,Penes Curcanul nr. 2-T,0,DA
31516,Bucuresti,Bucuresti,Intrare,Penes Curcanul,0,DA
31517,Bucuresti,Bucuresti,Strada,Monolitului,0,DA
31518,Bucuresti,Bucuresti,Intrare,Giurcani,0,DA
31519,Bucuresti,Bucuresti,Intrare,Pasul Bran,0,DA
31521,Bucuresti,Bucuresti,Strada,Motilor nr. 1-T,0,DA
31522,Bucuresti,Bucuresti,Strada,Motilor nr. 2-T,0,DA
31523,Bucuresti,Bucuresti,Intrare,Atasamentului,0,DA
31524,Bucuresti,Bucuresti,Strada,Tazlau,0,DA
31525,Bucuresti,Bucuresti,Strada,Vitejilor,0,DA
31526,Bucuresti,Bucuresti,Intrare,Tarcau,0,DA
31527,Bucuresti,Bucuresti,Intrare,Violoncelului,0,DA
31528,Bucuresti,Bucuresti,Strada,Calugareni,0,DA
31531,Bucuresti,Bucuresti,Strada,Dristorului nr. 1-5,0,DA
31532,Bucuresti,Bucuresti,Strada,Dristorului nr. 7-73,0,DA
31533,Bucuresti,Bucuresti,Strada,Dristorului nr. 75-85,0,DA
31534,Bucuresti,Bucuresti,Strada,Dristorului nr. 87-97,0,DA
31535,Bucuresti,Bucuresti,Strada,Dristorului nr. 99-T,0,DA
31536,Bucuresti,Bucuresti,Strada,Dristorului nr. 2-6,0,DA
31537,Bucuresti,Bucuresti,Strada,Dristorului nr. 8-90,0,DA
31538,Bucuresti,Bucuresti,Strada,Dristorului nr. 92-96,0,DA
31539,Bucuresti,Bucuresti,Strada,Dristorului nr. 98-100,0,DA
31541,Bucuresti,Bucuresti,Strada,Dristorului nr. 102-104,0,DA
31542,Bucuresti,Bucuresti,Strada,Dristorului nr. 106-110,0,DA
31543,Bucuresti,Bucuresti,Strada,Dristorului nr. 112-T,0,DA
31551,Bucuresti,Bucuresti,Strada,Voronet nr. 1-5,0,DA
31552,Bucuresti,Bucuresti,Strada,Voronet nr. 7-T,0,DA
31553,Bucuresti,Bucuresti,Strada,Voronet nr. 2-12,0,DA
31554,Bucuresti,Bucuresti,Strada,Voronet nr. 14-T,0,DA
31555,Bucuresti,Bucuresti,Strada,Diligentei,0,DA
31556,Bucuresti,Bucuresti,Intrare,Amazoanei,0,DA
31561,Bucuresti,Bucuresti,Strada,tiglina,0,DA
31562,Bucuresti,Bucuresti,Strada,Nicolae Tudor,0,DA
31563,Bucuresti,Bucuresti,Strada,Badescu Mircea,0,DA
31564,Bucuresti,Bucuresti,Strada,Apostol Margarit nr. 1-T,0,DA
31565,Bucuresti,Bucuresti,Strada,Apostol Margarit nr. 2-T,0,DA
31566,Bucuresti,Bucuresti,Strada,Horia Ursu Nicolae,0,DA
31571,Bucuresti,Bucuresti,Intrare,Antilopei,0,DA
31572,Bucuresti,Bucuresti,Intrare,Arenei,0,DA
31573,Bucuresti,Bucuresti,Strada,Blaj,0,DA
31574,Bucuresti,Bucuresti,Strada,Closca,0,DA
31575,Bucuresti,Bucuresti,Strada,Crisan Gheorghe,0,DA
31581,Bucuresti,Bucuresti,Strada,"Magatti Alexandru, sold. nr. 1-T",0,DA
31582,Bucuresti,Bucuresti,Strada,"Magatti Alexandru, sold. nr. 2-T",0,DA
31583,Bucuresti,Bucuresti,Strada,"Vârtej Gheorghe, serg.",0,DA
31584,Bucuresti,Bucuresti,Strada,Rodul Pamântului nr. 1-T,0,DA
31585,Bucuresti,Bucuresti,Strada,Rodul Pamântului nr. 2-T,0,DA
31591,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 1-37,0,DA
31592,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 39-53,0,DA
31593,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 55-T,0,DA
31594,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 2-4,0,DA
31595,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 6-8,0,DA
31596,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 10-12,0,DA
31597,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 14,0,DA
31598,Bucuresti,Bucuresti,Strada,Petrascu Gheorghe nr. 16-T,0,DA
31601,Bucuresti,Bucuresti,Strada,"Nicolau S. Stefan, prof. dr. nr. 1-T",0,DA
31602,Bucuresti,Bucuresti,Strada,"Nicolau S. Stefan, prof. dr. nr. 2-T",0,DA
31603,Bucuresti,Bucuresti,Strada,Întrecerii,0,DA
31604,Bucuresti,Bucuresti,Strada,Nazuintei,0,DA
31605,Bucuresti,Bucuresti,Strada,Cutezatorilor,0,DA
31606,Bucuresti,Bucuresti,Strada,Prieteniei,0,DA
31611,Bucuresti,Bucuresti,Strada,tuculescu Ion nr. 1-23,0,DA
31612,Bucuresti,Bucuresti,Strada,tuculescu Ion nr. 25-T,0,DA
31613,Bucuresti,Bucuresti,Strada,tuculescu Ion nr. 2-22,0,DA
31614,Bucuresti,Bucuresti,Strada,tuculescu Ion nr. 24-36,0,DA
31615,Bucuresti,Bucuresti,Strada,tuculescu Ion nr. 38-T,0,DA
31621,Bucuresti,Bucuresti,Strada,Baba Novac nr. 1-3,0,DA
31622,Bucuresti,Bucuresti,Strada,Baba Novac nr. 5-7,0,DA
31623,Bucuresti,Bucuresti,Strada,Baba Novac nr. 9-11,0,DA
31624,Bucuresti,Bucuresti,Strada,Baba Novac nr. 13-15,0,DA
31625,Bucuresti,Bucuresti,Strada,Baba Novac nr. 17-19,0,DA
31626,Bucuresti,Bucuresti,Strada,Baba Novac nr. 21-T,0,DA
31627,Bucuresti,Bucuresti,Strada,Baba Novac nr. 2-6,0,DA
31628,Bucuresti,Bucuresti,Strada,Baba Novac nr. 8-14,0,DA
31629,Bucuresti,Bucuresti,Strada,Baba Novac nr. 16-18,0,DA
31631,Bucuresti,Bucuresti,Strada,Baba Novac nr. 20-22,0,DA
31632,Bucuresti,Bucuresti,Strada,Baba Novac nr. 24-T,0,DA
31633,Bucuresti,Bucuresti,Intrare,Baba Novac nr. 1-T,0,DA
31634,Bucuresti,Bucuresti,Intrare,Baba Novac nr. 2-T,0,DA
31641,Bucuresti,Bucuresti,Strada,"Licaret Nicolae, cpt. nr. 1-T",0,DA
31642,Bucuresti,Bucuresti,Strada,"Licaret Nicolae, cpt. nr. 2-6",0,DA
31643,Bucuresti,Bucuresti,Strada,"Licaret Nicolae, cpt. nr. 8-T",0,DA
31644,Bucuresti,Bucuresti,Strada,Plutei,0,DA
31645,Bucuresti,Bucuresti,Strada,Barba Cot,0,DA
31646,Bucuresti,Bucuresti,Strada,Sapte Drumuri nr. 1-T,0,DA
31647,Bucuresti,Bucuresti,Strada,Sapte Drumuri nr. 2-14,0,DA
31648,Bucuresti,Bucuresti,Strada,Sapte Drumuri nr. 16-T,0,DA
31651,Bucuresti,Bucuresti,Strada,Fildesului nr. 1-T,0,DA
31652,Bucuresti,Bucuresti,Strada,Fildesului nr. 2-T,0,DA
31653,Bucuresti,Bucuresti,Strada,Doicesti nr. 1-T,0,DA
31654,Bucuresti,Bucuresti,Strada,Doicesti nr. 2-T,0,DA
31655,Bucuresti,Bucuresti,Strada,Buga,0,DA
31661,Bucuresti,Bucuresti,Strada,Sabitei,0,DA
31662,Bucuresti,Bucuresti,Intrare,"Barbu  C. Ion, serg.",0,DA
31663,Bucuresti,Bucuresti,Strada,Rosianu,0,DA
31664,Bucuresti,Bucuresti,Strada,"Popa Florea, sold. nr. 1-T",0,DA
31665,Bucuresti,Bucuresti,Strada,"Popa Florea, sold. nr. 2-T",0,DA
31666,Bucuresti,Bucuresti,Strada,tarancutei nr. 1-T,0,DA
31667,Bucuresti,Bucuresti,Strada,tarancutei nr. 2-T,0,DA
31668,Bucuresti,Bucuresti,Intrare,Budeasa,0,DA
31669,Bucuresti,Bucuresti,Strada,Rasovita,0,DA
31671,Bucuresti,Bucuresti,Strada,Gruiul Argesului,0,DA
31672,Bucuresti,Bucuresti,Intrare,Tropicelor,0,DA
31673,Bucuresti,Bucuresti,Strada,Papadiei,0,DA
31681,Bucuresti,Bucuresti,Strada,Popescu Eufrosina nr. 1-T,0,DA
31682,Bucuresti,Bucuresti,Strada,Popescu Eufrosina nr. 2-T,0,DA
31683,Bucuresti,Bucuresti,Intrare,Popescu Eufrosina nr. 1-T,0,DA
31684,Bucuresti,Bucuresti,Intrare,Popescu Eufrosina nr. 2-T,0,DA
31685,Bucuresti,Bucuresti,Intrare,Stejarului,0,DA
31691,Bucuresti,Bucuresti,Strada,"Papiu-Ilarian Alexandru, ist. nr. 1-T",0,DA
31692,Bucuresti,Bucuresti,Strada,"Papiu-Ilarian Alexandru, ist. nr. 2-4",0,DA
31693,Bucuresti,Bucuresti,Strada,"Papiu-Ilarian Alexandru, ist. nr. 6-T",0,DA
31694,Bucuresti,Bucuresti,Intrare,Graurului,0,DA
31695,Bucuresti,Bucuresti,Intrare,Dinamicei,0,DA
31696,Bucuresti,Bucuresti,Strada,Greierului,0,DA
31697,Bucuresti,Bucuresti,Intrare,Bondarului,0,DA
31701,Bucuresti,Bucuresti,Strada,Complexului nr. 1-T,0,DA
31702,Bucuresti,Bucuresti,Strada,Complexului nr. 2-T,0,DA
31703,Bucuresti,Bucuresti,Intrare,Cosarului,0,DA
31704,Bucuresti,Bucuresti,Intrare,Parului,0,DA
31711,Bucuresti,Bucuresti,Drum,Murgului nr. 1-31,0,DA
31712,Bucuresti,Bucuresti,Drum,Murgului nr. 33-T,0,DA
31713,Bucuresti,Bucuresti,Drum,Murgului nr. 2-4,0,DA
31714,Bucuresti,Bucuresti,Drum,Murgului nr. 6-10,0,DA
31715,Bucuresti,Bucuresti,Drum,Murgului nr. 12-38,0,DA
31716,Bucuresti,Bucuresti,Drum,Murgului nr. 40,0,DA
31717,Bucuresti,Bucuresti,Drum,Murgului nr. 42-T,0,DA
31718,Bucuresti,Bucuresti,Intrare,Siliciului,0,DA
31719,Bucuresti,Bucuresti,Intrare,Muscatei,0,DA
31721,Bucuresti,Bucuresti,Strada,Reconstructiei nr. 1,0,DA
31722,Bucuresti,Bucuresti,Strada,Reconstructiei nr. 3-T,0,DA
31723,Bucuresti,Bucuresti,Strada,Reconstructiei nr. 2-4,0,DA
31724,Bucuresti,Bucuresti,Strada,Reconstructiei nr. 6-8,0,DA
31725,Bucuresti,Bucuresti,Strada,Reconstructiei nr. 10-T,0,DA
31726,Bucuresti,Bucuresti,Intrare,Reconstructiei,0,DA
31731,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 1-3,0,DA
31732,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 5-11,0,DA
31733,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 13-15,0,DA
31734,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 17-19,0,DA
31735,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 21-25,0,DA
31736,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 27,0,DA
31737,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 29,0,DA
31738,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 31,0,DA
31739,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 33,0,DA
31741,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 35,0,DA
31742,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 37-39,0,DA
31743,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 41-51,0,DA
31744,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 53-55,0,DA
31745,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 57-T,0,DA
31746,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 2,0,DA
31747,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 4,0,DA
31748,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 6-8,0,DA
31749,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 10-12,0,DA
31751,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 14-18,0,DA
31752,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 20-22,0,DA
31753,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 24-30,0,DA
31754,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 32-36,0,DA
31755,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 38-42,0,DA
31756,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 44-46,0,DA
31757,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 48-50,0,DA
31758,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 52-54,0,DA
31759,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 56-62,0,DA
31761,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 64-66,0,DA
31762,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 68-70,0,DA
31763,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 72-74,0,DA
31764,Bucuresti,Bucuresti,Bulevard,Camil Ressu nr. 76-T,0,DA
31771,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 1-3,0,DA
31772,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 5-7,0,DA
31773,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 9-11,0,DA
31774,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 13,0,DA
31775,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 15-19,0,DA
31776,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 21-23,0,DA
31777,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 25-27,0,DA
31778,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 29,0,DA
31779,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 31-33,0,DA
31781,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 35-37,0,DA
31782,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 39-T,0,DA
31783,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 2-4,0,DA
31784,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 6-8,0,DA
31785,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 10,0,DA
31786,Bucuresti,Bucuresti,Strada,Rebreanu Liviu nr. 12,0,DA
